index,citations,year,Title,citations_average
6497,147,2016,Visual Dynamics: Probabilistic Future Frame Synthesis via Cross Convolutional Networks,73.5
6499,3,2016,Variational Bayes on Monte Carlo Steroids,1.5
6500,7,2016,Scaled Least Squares Estimator for GLMs in Large-Scale Problems,3.5
6501,29,2016,Fast ε-free Inference of Simulation Models with Bayesian Conditional Density Estimation,14.5
6504,60,2016,Bayesian Optimization with Robust Bayesian Neural Networks,30.0
6505,28,2016,CRF-CNN: Modeling Structured Information in Human Pose Estimation,14.0
6508,11,2016,Nested Mini-Batch K-Means,5.5
6510,18,2016,Bayesian Optimization for Probabilistic Programs,9.0
6511,19,2016,PAC-Bayesian Theory Meets Bayesian Inference,9.5
6512,71,2016,Measuring Neural Net Robustness with Constraints,35.5
6513,44,2016,CNNpack: Packing Convolutional Neural Networks in the Frequency Domain,22.0
6514,7,2016,Hypothesis Testing in Unsupervised Domain Adaptation with Applications in Alzheimer's Disease,3.5
6515,12,2016,One-vs-Each Approximation to Softmax for Scalable Estimation of Probabilities,6.0
6516,32,2016,Scaling Memory-Augmented Neural Networks with Sparse Reads and Writes,16.0
6520,1,2016,Data driven estimation of Laplace-Beltrami operator,0.5
6522,19,2016,Double Thompson Sampling for Dueling Bandits,9.5
6527,105,2016,Safe and Efficient Off-Policy Reinforcement Learning,52.5
6528,15,2016,Poisson-Gamma dynamical systems,7.5
6530,60,2016,Reshaped Wirtinger Flow for Solving Quadratic System of Equations,30.0
6531,0,2016,An algorithm for L1 nearest neighbor search via monotonic embedding,0.0
6532,31,2016,Dense Associative Memory for Pattern Recognition,15.5
6534,9,2016,Recovery Guarantee of Non-negative Matrix Factorization via Alternating Updates,4.5
6536,4,2016,Optimal Binary Classifier Aggregation for General Losses,2.0
6537,14,2016,Hierarchical Clustering via Spreading Metrics,7.0
6538,116,2016,Learning shape correspondence with anisotropic convolutional neural networks,58.0
6542,111,2016,Diffusion-Convolutional Neural Networks,55.5
6543,53,2016,Phased LSTM: Accelerating Recurrent Network Training for Long or Event-based Sequences,26.5
6544,2,2016,High resolution neural connectivity from incomplete tracing data using nonnegative spline regression,1.0
6547,57,2016,Full-Capacity Unitary Recurrent Neural Networks,28.5
6548,2,2016,Optimal Sparse Linear Encoders and Sparse PCA,1.0
6549,3,2016,Active Learning with Oracle Epiphany,1.5
6550,55,2016,Learning Transferrable Representations for Unsupervised Domain Adaptation,27.5
6551,39,2016,A Simple Practical Accelerated Method for Finite Sums,19.5
6553,116,2016,Stein Variational Gradient Descent: A General Purpose Bayesian Inference Algorithm,58.0
6554,128,2016,"Interaction Networks for Learning about Objects, Relations and Physics",64.0
6555,115,2016,Composing graphical models with neural networks for structured representations and fast inference,57.5
6556,26,2016,"Total Variation Classes Beyond 1d: Minimax Rates, and the Limitations of Linear Smoothers",13.0
6557,15,2016,Designing smoothing functions for improved worst-case competitive ratio in online optimization,7.5
6559,19,2016,Causal meets Submodular: Subset Selection with Directed Information,9.5
6561,13,2017,Pixels to Graphs by Associative Embedding,13.0
6563,1,2017,Minimizing a Submodular Function from Samples,1.0
6564,9,2017,Learning Multiple Tasks with Multilinear Relationship Networks,9.0
6565,242,2017,Unsupervised Image-to-Image Translation Networks,242.0
6567,14,2017,Training recurrent networks to generate hypotheses about how the brain solves hard navigation problems,14.0
6570,748,2017,Improved Training of Wasserstein GANs,748.0
6572,2,2017,Scalable Model Selection for Belief Networks,2.0
6574,4,2017,Training Deep Networks without Learning Rates Through Coin Betting,4.0
6575,3,2017,PRUNE: Preserving Proximity and Global Ranking for Network Embedding,3.0
6576,172,2017,Prototypical Networks for Few-shot Learning,172.0
6578,5,2017,Estimating Accuracy from Unlabeled Data: A Probabilistic Logic Approach,5.0
6579,4,2017,Rigorous Dynamics and Consistent Estimation in Arbitrarily Conditioned Linear Systems,4.0
6582,70,2017,Poincaré Embeddings for Learning Hierarchical Representations,70.0
6583,5,2017,An Error Detection and Correction Framework for Connectomics,5.0
6584,14,2017,Bayesian Inference of Individualized Treatment Effects using Multi-task Gaussian Processes,14.0
6585,4,2017,Translation Synchronization via Truncated Least Squares,4.0
6586,4,2017,Scalable Planning with Tensorflow for Hybrid Nonlinear Domains,4.0
6588,23,2017,Bayesian Optimization with Gradients,23.0
6589,5,2017,Dualing GANs,5.0
6590,3,2017,Limitations on Variance-Reduction and Acceleration Schemes for Finite Sums Optimization,3.0
6591,8,2017,Communication-Efficient Distributed Learning of Discrete Distributions,8.0
6592,8,2017,Scalable Generalized Linear Bandits: Online Computation and Hashing,8.0
6593,3,2017,Dynamic Revenue Sharing,3.0
6596,6,2017,Solid Harmonic Wavelet Scattering: Predicting Quantum Molecular Energy from Invariant Descriptors of 3D Electronic Densities,6.0
6597,3,2017,Minimax Estimation of Bandable Precision Matrices,3.0
6598,14,2017,Positive-Unlabeled Learning with Non-Negative Risk Estimator,14.0
6600,17,2017,Learning to Compose Domain-Specific Transformations for Data Augmentation,17.0
6601,13,2017,Predicting Scene Parsing and Motion Dynamics in the Future,13.0
6603,8,2017,Structured Embedding Models for Grouped Data,8.0
6608,12,2017,Predictive State Recurrent Neural Networks,12.0
6609,17,2017,FALKON: An Optimal Large Scale Kernel Method,17.0
6610,27,2017,One-Sided Unsupervised Domain Mapping,27.0
6611,175,2017,Inductive Representation Learning on Large Graphs,175.0
6612,2,2017,Union of Intersections (UoI) for Interpretable Data Driven Discovery and Prediction,2.0
6613,313,2017,Dynamic Routing Between Capsules,313.0
6614,6,2017,Differentially private Bayesian learning on distributed data,6.0
6615,6,2017,Action Centered Contextual Bandits,6.0
6616,1,2017,Finite Sample Analysis of the GTD Policy Evaluation Algorithms in Markov Setting,1.0
6622,4,2017,OnACID: Online Analysis of Calcium Imaging Data in Real Time,4.0
6623,20,2017,Practical Bayesian Optimization for Model Fitting with Bayesian Adaptive Direct Search,20.0
6626,0,2017,Multi-Objective Non-parametric Sequential Prediction,0.0
6627,10,2017,Unsupervised Sequence Classification using Sequential Output Statistics,10.0
6628,6,2017,Collaborative PAC Learning,6.0
6630,5,2017,Accuracy First: Selecting a Differential Privacy Level for Accuracy Constrained ERM,5.0
6632,7,2017,Label Distribution Learning Forests,7.0
6633,6,2017,An inner-loop free solution to inverse problems using deep neural networks,6.0
6635,2,2017,Learning Chordal Markov Networks via Branch and Bound,2.0
6636,1,2017,Recurrent Ladder Networks,1.0
6639,3,2017,Scalable Demand-Aware Recommendation,3.0
6640,3,2017,Gaussian process based nonlinear latent structure discovery in multivariate spike train data,3.0
6641,85,2017,Learned in Translation: Contextualized Word Vectors,85.0
6642,4,2017,Acceleration and Averaging in Stochastic Descent Dynamics,4.0
6643,0,2017,Nonparametric Online Regression while Learning the Metric,0.0
6645,2,2017,Online Learning of Optimal Bidding Strategy in Repeated Multi-Commodity Auctions,2.0
6646,3,2017,Robust Estimation of Neural Signals in Calcium Imaging,3.0
6647,3,2017,Active Exploration for Learning Symbolic Representations,3.0
6648,30,2017,Learning a Multi-View Stereo Machine,30.0
6649,1,2017,On the Model Shrinkage Effect of Gamma Process Edge Partition Models,1.0
6650,11,2017,Linearly constrained Gaussian processes,11.0
6651,3,2017,"Plan, Attend, Generate: Planning for Sequence-to-Sequence Models",3.0
6653,5,2017,Permutation-based Causal Inference Algorithms with Interventions,5.0
6654,0,2017,Independence clustering (without a matrix),0.0
6656,2,2017,Deep Hyperalignment,2.0
6657,26,2017,InfoGAIL: Interpretable Imitation Learning from Visual Demonstrations,26.0
6658,9,2017,Estimation of the covariance structure of heavy-tailed distributions,9.0
6659,7,2017,Kernel Feature Selection via Conditional Covariance Minimization,7.0
6660,6,2017,Adversarial Surrogate Losses for Ordinal Regression,6.0
6661,18,2017,Best of Both Worlds: Transferring Knowledge from Discriminative Learning to a Generative Visual Dialog Model,18.0
6662,1,2017,Subset Selection and Summarization in Sequential Data,1.0
6666,14,2017,Wasserstein Learning of Deep Generative Point Process Models,14.0
6668,12,2017,Convolutional Gaussian Processes,12.0
6669,6,2017,Eigen-Distortions of Hierarchical Representations,6.0
6671,3,2017,Saliency-based Sequential Image Attention with Multiset Prediction,3.0
6673,1,2017,Efficient and Flexible Inference for Stochastic Systems,1.0
6674,11,2017,Consistent Robust Regression,11.0
6677,4,2017,Online multiclass boosting,4.0
6678,11,2017,Net-Trim: Convex Pruning of Deep Neural Networks with Performance Guarantee,11.0
6679,6,2017,Balancing information exposure in social networks,6.0
6684,2,2017,Faster and Non-ergodic O(1/K) Stochastic Alternating Direction Method of Multipliers,2.0
6685,2,2017,Matrix Norm Estimation from a Few Entries,2.0
6686,22,2017,On the Optimization Landscape of Tensor Decompositions,22.0
6691,3,2017,Experimental Design for Learning Causal Graphs with Latent Variables,3.0
6693,7,2017,"Dykstra's Algorithm, ADMM, and Coordinate Descent: Connections, Insights, and Extensions",7.0
6694,8,2017,Predictive-State Decoders: Encoding the Future into Recurrent Networks,8.0
6695,29,2017,Thinking Fast and Slow with Deep Learning and Tree Search,29.0
6696,8,2017,Generating steganographic images via adversarial training,8.0
6698,6,2017,Fast amortized inference of neural activity from calcium imaging data with variational autoencoders,6.0
6699,5,2017,Beyond normality: Learning sparse probabilistic graphical models in the non-Gaussian setting,5.0
6701,4,2017,Multi-Task Learning for Contextual Bandits,4.0
6703,7,2017,Streaming Sparse Gaussian Process Approximations,7.0
6704,1,2017,Efficient Online Linear Optimization with Approximation Algorithms,1.0
6705,4,2017,PASS-GLM: polynomial approximate sufficient statistics for scalable Bayesian GLM inference,4.0
6706,16,2017,VAIN: Attentional Multi-agent Predictive Modeling,16.0
6707,13,2017,Reducing Reparameterization Gradient Variance,13.0
6708,1,2017,Convergence rates of a partition based Bayesian multivariate density estimation method,1.0
6709,8,2017,Question Asking as Program Generation,8.0
6713,3,2017,Incorporating Side Information by Adaptive Convolution,3.0
6714,2,2017,On the Power of Truncated SVD for General High-rank Matrix Estimation Problems,2.0
6718,4,2017,Reconstructing perceived faces from brain activations with deep adversarial neural decoding,4.0
6719,2,2017,Clustering Billions of Reads for DNA Data Storage,2.0
6720,6,2017,Safe Adaptive Importance Sampling,6.0
6721,55,2017,Avoiding Discrimination through Causal Reasoning,55.0
6722,2,2017,Generative Local Metric Learning for Kernel Regression,2.0
6724,35,2017,A Unified Game-Theoretic Approach to Multiagent Reinforcement Learning,35.0
6725,6,2017,Active Learning from Peers,6.0
6726,0,2017,Max-Margin Invariant Features from Transformed Unlabelled Data,0.0
6727,1,2017,Shape and Material from Sound,1.0
6730,1,2017,Lookahead Bayesian Optimization with Inequality Constraints,1.0
6733,11,2017,Structured Generative Adversarial Networks,11.0
6735,5,2017,Inference in Graphical Models via Semidefinite Programming Hierarchies,5.0
6740,3,2017,First-Order Adaptive Sample Size Methods to Reduce Complexity of Empirical Risk Minimization,3.0
6743,0,2017,Influence Maximization with \varepsilon-Almost Submodular Threshold Functions,0.0
6744,47,2017,SchNet: A continuous-filter convolutional neural network for modeling quantum interactions,47.0
6747,3,2017,Submultiplicative Glivenko-Cantelli and Uniform Convergence of Revenues,3.0
6749,4,2017,Near Optimal Sketching of Low-Rank Tensor Regression,4.0
6750,1,2017,An Empirical Study on The Properties of Random Bases for Kernel Methods,1.0
6751,12,2017,A framework for Multi-A(rmed)/B(andit) Testing with Online FDR Control,12.0
6752,5,2017,Alternating Estimation for Structured High-Dimensional Multi-Response Models,5.0
6755,7,2017,Learning Koopman Invariant Subspaces for Dynamic Mode Decomposition,7.0
6757,0,2017,Multi-View Decision Processes: The Helper-AI Problem,0.0
6759,23,2017,Adversarial Symmetric Variational Autoencoder,23.0
6760,0,2017,Log-normality and Skewness of Estimated State/Action Values in Reinforcement Learning,0.0
6761,21,2017,Runtime Neural Pruning,21.0
6764,1,2017,Cross-Spectral Factor Analysis,1.0
6765,5,2017,Shallow Updates for Deep Reinforcement Learning,5.0
6766,17,2017,On-the-fly Operation Batching in Dynamic Computation Graphs,17.0
6767,25,2017,Multi-Information Source Optimization,25.0
6768,31,2017,Practical Locally Private Heavy Hitters,31.0
6769,9,2017,On the Fine-Grained Complexity of Empirical Risk Minimization: Kernel Methods and Neural Networks,9.0
6770,2,2017,Graph Matching via Multiplicative Update Algorithm,2.0
6772,20,2017,Predicting Organic Reaction Outcomes with Weisfeiler-Lehman Network,20.0
6774,0,2017,Regularized Modal Regression with Applications in Cognitive Impairment Prediction,0.0
6775,0,2017,An Empirical Bayes Approach to Optimizing Machine Learning Algorithms,0.0
6780,10,2017,PredRNN: Recurrent Neural Networks for Predictive Learning using Spatiotemporal LSTMs,10.0
6784,1,2017,On Quadratic Convergence of DC Proximal Newton Algorithm in Nonconvex Sparse Learning,1.0
6786,21,2017,Information-theoretic analysis of generalization capability of learning algorithms,21.0
6787,0,2017,Online Reinforcement Learning in Stochastic Games,0.0
6788,2,2017,Subspace Clustering via Tangent Cones,2.0
6789,39,2017,Gradient Episodic Memory for Continual Learning,39.0
6790,5,2017,YASS: Yet Another Spike Sorter,5.0
6792,4,2017,Stochastic Submodular Maximization: The Case of Coverage Functions,4.0
6793,4,2017,Testing and Learning on Distributions with Symmetric Noise Invariance,4.0
6794,114,2017,One-Shot Imitation Learning,114.0
6795,10,2017,On Structured Prediction Theory with Calibrated Convex Surrogate Losses,10.0
6796,6,2017,Adaptive Classification for Prediction Under a Budget,6.0
6800,25,2017,Structured Bayesian Pruning via Log-Normal Multiplicative Noise,25.0
6801,1,2017,Unsupervised Transformation Learning via Convex Relaxations,1.0
6803,11,2017,"Decoupling ""when to update"" from ""how to update""",11.0
6804,9,2017,Neural Program Meta-Induction,9.0
6805,0,2017,Clone MCMC: Parallel High-Dimensional Gaussian Gibbs Sampling,0.0
6807,9,2017,DropoutNet: Addressing Cold Start in Recommender Systems,9.0
6808,2,2017,A New Alternating Direction Method for Linear Programming,2.0
