index,citations,year,Title,citations_average,predicted_citations
6222,26,2016,Learning in Games: Robustness of Fast Convergence,13.0,454.23466602168025
6223,17,2016,On Explore-Then-Commit strategies,8.5,2.6481511544011545
6224,9,2016,Dynamic matrix recovery from incomplete observations under an exact low-rank constraint,4.5,60.97631841240419
6226,79,2016,Single-Image Depth Perception in the Wild,39.5,77.63935655500214
6227,4,2016,Learned Region Sparsity and Diversity Also Predicts Visual Attention,2.0,36.72345477233057
6228,426,2016,A Theoretically Grounded Application of Dropout in Recurrent Neural Networks,213.0,374.7530228708278
6229,18,2016,Optimizing affinity-based binary hashing using auxiliary coordinates,9.0,83.92307399328148
6230,5,2016,Active Learning from Imperfect Labelers,2.5,529.38384854716
6233,11,2016,Truncated Variance Reduction: A Unified Approach to Bayesian Optimization and Level-Set Estimation,5.5,92.74696605655598
6235,672,2016,InfoGAN: Interpretable Representation Learning by Information Maximizing Generative Adversarial Nets,336.0,323.5406168436142
6236,2,2016,Greedy Feature Construction,1.0,61.72427484347647
6237,12,2016,Bayesian Optimization with a Finite Budget: An Approximate Dynamic Programming Approach,6.0,103.41967430237341
6238,5,2016,Parameter Learning for Log-supermodular Distributions,2.5,420.6336438810955
6242,6,2016,Tractable Operations for Arithmetic Circuits of Probabilistic Models,3.0,102.9728812802532
6244,1,2016,Cooperative Graphical Models,0.5,177.01554093527247
6246,30,2016,Cyclades: Conflict-free Asynchronous Machine Learning,15.0,369.3319421413203
6248,263,2016,Equality of Opportunity in Supervised Learning,131.5,583.7990778606887
6249,18,2016,Tagger: Deep Unsupervised Perceptual Grouping,9.0,165.83424764002552
6250,17,2016,Avoiding Imposters and Delinquents: Adversarial Crowdsourcing and Peer Prediction,8.5,50.078221370069365
6252,11,2016,Breaking the Bandwidth Barrier: Geometrical Adaptive Entropy Estimation,5.5,41.03175683254212
6254,6,2016,Online ICA: Understanding Global Dynamics of Nonconvex Optimization via Diffusion Processes,3.0,94.87530968400249
6258,7,2016,Confusions over Time: An Interpretable Bayesian Model to Characterize Trends in Decision Making,3.5,57.85696348159829
6259,229,2016,Residual Networks Behave Like Ensembles of Relatively Shallow Networks,114.5,393.38843148247076
6260,12,2016,Communication-Optimal Distributed Clustering,6.0,180.2881062818317
6263,70,2016,Short-Dot: Computing Large Linear Transforms Distributedly Using Coded Short Dot Products,35.0,66.06892563944051
6264,2,2016,Finite-Dimensional BFRY Priors and Variational Bayesian Inference for Power Law Models,1.0,111.76767859589957
6265,24,2016,A Unified Approach for Learning the Parameters of Sum-Product Networks,12.0,524.421922379756
6266,2,2016,Improved Error Bounds for Tree Representations of Metric Spaces,1.0,122.25727423471456
6267,146,2016,Value Iteration Networks,73.0,529.6974819260749
6268,120,2016,Learning What and Where to Draw,60.0,522.01693568168
6269,4,2016,Unified Methods for Exploiting Piecewise Linear Structure in Convex Optimization,2.0,78.54646665957932
6270,103,2016,"Variational Autoencoder for Deep Learning of Images, Labels and Captions",51.5,425.9152894987552
6271,8,2016,Agnostic Estimation for Misspecified Phase Retrieval Models,4.0,115.16272453723975
6272,11,2016,Stochastic Structured Prediction under Bandit Feedback,5.5,84.50609890867075
6274,20,2016,Learning a Metric Embedding for Face Recognition using the Multibatch Method,10.0,380.5703087153986
6275,11,2016,End-to-End Goal-Driven Web Navigation,5.5,41.67663618835042
6277,2,2016,beta-risk: a New Surrogate Risk for Learning from Weakly Labeled Data,1.0,251.7749602840413
6279,116,2016,Understanding the Effective Receptive Field in Deep Convolutional Neural Networks,58.0,414.4116844371989
6281,28,2016,Automatic Neuron Detection in Calcium Imaging Data Using Convolutional Networks,14.0,276.70500013415756
6283,20,2016,Theoretical Comparisons of Positive-Unlabeled Learning against Positive-Negative Learning,10.0,468.4059327176298
6285,11,2016,How Deep is the Feature Analysis underlying Rapid Visual Categorization?,5.5,134.54528818189036
6286,74,2016,Review Networks for Caption Generation,37.0,391.77305573226084
6287,5,2016,Structure-Blind Signal Recovery,2.5,34.25860224435783
6288,284,2016,Learning to learn by gradient descent by gradient descent,142.0,401.98485237162987
6290,3,2016,Spectral Learning of Dynamic Systems from Nonequilibrium Data,1.5,421.56636984544326
6292,10,2016,Local Minimax Complexity of Stochastic Convex Optimization,5.0,119.83174684401905
6296,3,2016,A Credit Assignment Compiler for Joint Prediction,1.5,39.71361515280948
6299,9,2016,Towards Unifying Hamiltonian Monte Carlo and Slice Sampling,4.5,23.534784243121912
6300,22,2016,Multiple-Play Bandits in the Position-Based Model,11.0,56.22972650035909
6301,6,2016,Learning Infinite RBMs with Frank-Wolfe,3.0,414.34381423009506
6302,11,2016,Refined Lower Bounds for Adversarial Bandits,5.5,58.38096626542491
6303,6,2016,Learning Tree Structured Potential Games,3.0,445.6646260101171
6308,42,2016,Without-Replacement Sampling for Stochastic Gradient Methods,21.0,101.86851748586092
6310,7,2016,Community Detection on Evolving Graphs,3.5,48.229850705309644
6316,34,2016,Sub-sampled Newton Methods with Non-uniform Sampling,17.0,48.031006250209664
6319,31,2016,Local Maxima in the Likelihood of Gaussian Mixture Models: Structural Results and Algorithmic Consequences,15.5,78.95112037848297
6320,3,2016,A Probabilistic Model of Social Decision Making based on Reward Maximization,1.5,64.12162254887662
6321,4,2016,A posteriori error bounds for joint matrix decomposition problems,2.0,60.59444515740044
6322,17,2016,Bayesian optimization for automated model selection,8.5,154.08657096744156
6324,30,2016,Global Analysis of Expectation Maximization for Mixtures of Two Gaussians,15.0,49.03333214170163
6325,36,2016,Fast and Provably Good Seedings for k-Means,18.0,40.36109326187375
6326,19,2016,Edge-exchangeable graphs and sparsity,9.5,37.24584792964388
6328,7,2016,Dual Decomposed Learning with Factorwise Oracle for Structural SVM of Large Output Domain,3.5,235.21760377090018
6329,1,2016,Clustering with Bregman Divergences: an Asymptotic Analysis,0.5,101.87948460797655
6331,18,2016,Safe Exploration in Finite Markov Decision Processes with Gaussian Processes,9.0,82.67782620461665
6332,2,2016,Long-term Causal Effects via Behavioral Game Theory,1.0,39.854193733325175
6333,31,2016,Depth from a Single Image by Harmonizing Overcomplete Local Network Predictions,15.5,107.8097234222166
6334,0,2016,k*-Nearest Neighbors: From Global to Local,0.0,47.55888393699648
6337,13,2016,Dynamic Mode Decomposition with Reproducing Kernels for Koopman Spectral Analysis,6.5,77.74477408105079
6338,7,2016,Scalable Adaptive Stochastic Optimization Using Random Projections,3.5,170.3040721108348
6339,9,2016,Online Convex Optimization with Unconstrained Domains and Losses,4.5,79.35853535606508
6340,19,2016,Pruning Random Forests for Prediction on a Budget,9.5,54.27543084529341
6341,21,2016,Learning Deep Parsimonious Representations,10.5,763.1999113265728
6343,18,2016,Combinatorial Multi-Armed Bandit with General Reward Functions,9.0,46.03991449248872
6345,12,2016,Clustering Signed Networks with the Geometric Mean of Laplacians,6.0,303.3974718081036
6346,34,2016,Coresets for Scalable Bayesian Logistic Regression,17.0,97.61926618256253
6347,241,2016,Generating Images with Perceptual Similarity Metrics based on Deep Networks,120.5,333.90252922720134
6350,20,2016,A Comprehensive Linear Speedup Analysis for Asynchronous Stochastic Parallel Optimization from Zeroth-Order to First-Order,10.0,75.49335175741645
6353,314,2016,Coupled Generative Adversarial Networks,157.0,491.85115517518216
6354,13,2016,Sublinear Time Orthogonal Tensor Decomposition,6.5,31.378812858827835
6357,39,2016,"Examples are not enough, learn to criticize! Criticism for Interpretability",19.5,8.608043907680603
6358,18,2016,NESTT: A Nonconvex Primal-Dual Splitting Method for Distributed and Stochastic Optimization,9.0,116.59114133567934
6360,28,2016,Satisfying Real-world Goals with Dataset Constraints,14.0,11.486480160044275
6361,6,2016,Object based Scene Representations using Fisher Scores of Local Subspace Projections,3.0,129.39316816878465
6362,9,2016,Adaptive Concentration Inequalities for Sequential Decision Problems,4.5,28.108047734084305
6363,15,2016,Learning Supervised PageRank with Gradient-Based and Gradient-Free Optimization Methods,7.5,385.66576181582184
6364,20,2016,MetaGrad: Multiple Learning Rates in Online Learning,10.0,713.1497790593943
6365,57,2016,Architectural Complexity Measures of Recurrent Neural Networks,28.5,411.385632369469
6366,8,2016,Solving Marginal MAP Problems with NP Oracles and Parity Constraints,4.0,15.721287998754194
6367,197,2016,Image Restoration Using Very Deep Convolutional Encoder-Decoder Networks with Symmetric Skip Connections,98.5,276.4544397219053
6368,2,2016,Threshold Learning for Optimal Decision Making,1.0,441.5634687997799
6371,26,2016,Optimal Cluster Recovery in the Labeled Stochastic Block Model,13.0,78.74195040571796
6372,8,2016,Online Bayesian Moment Matching for Topic Modeling with Unknown Number of Topics,4.0,68.95036736605798
6373,12,2016,Fast Active Set Methods for Online Spike Inference from Calcium Imaging,6.0,63.56593934058296
6374,23,2016,Incremental Boosting Convolutional Neural Network for Facial Action Unit Recognition,11.5,174.8466463794126
6375,15,2016,Linear Contextual Bandits with Knapsacks,7.5,42.366609459027586
6377,19,2016,Stochastic Online AUC Maximization,9.5,87.9284612930561
6378,3,2016,"Efficient state-space modularization for planning: theory, behavioral and neural signatures",1.5,128.10937403258612
6379,2,2016,Probabilistic Inference with Generating Functions for Poisson Latent Variable Models,1.0,183.05551085200477
6382,1,2016,Neurons Equipped with Intrinsic Plasticity Learn Stimulus Intensity Statistics,0.5,11.49811844229396
6387,22,2016,Learning from Small Sample Sets by Combining Unsupervised Meta-Training with CNNs,11.0,301.164353207387
6388,306,2016,Weight Normalization: A Simple Reparameterization to Accelerate Training of Deep Neural Networks,153.0,398.1319077402469
6389,16,2016,High-Rank Matrix Completion and Clustering under Self-Expressive Models,8.0,141.45659130245855
6390,6,2016,Tensor Switching Networks,3.0,517.5091838365967
6392,90,2016,MoCap-guided Data Augmentation for 3D Pose Estimation in the Wild,45.0,59.30279609433456
6393,4,2016,Minimax Optimal Alternating Minimization for Kernel Nonparametric Tensor Learning,2.0,312.31920118388433
6397,140,2016,Synthesizing the preferred inputs for neurons in neural networks via deep generator networks,70.0,475.34332962510354
6398,11,2016,Protein contact prediction from amino acid co-evolution using convolutional networks for graph-valued images,5.5,200.47194044159534
6399,5,2016,Single Pass PCA of Matrix Products,2.5,69.7838167285357
6401,13,2016,Noise-Tolerant Life-Long Matrix Completion via Adaptive Sampling,6.5,73.66159607568801
6405,19,2016,Crowdsourced Clustering: Querying Edges vs Triangles,9.5,55.07144965102435
6406,5,2016,Efficient Neural Codes under Metabolic Constraints,2.5,185.31217758913783
6407,4,2016,Verification Based Solution for Structured MAB Problems,2.0,32.17321584065902
6412,11,2016,Budgeted stream-based active learning via adaptive submodular maximization,5.5,309.560833485185
6413,10,2016,Learning Treewidth-Bounded Bayesian Networks with Thousands of Variables,5.0,545.6478143396359
6414,93,2016,Exponential expressivity in deep neural networks through transient chaos,46.5,384.19355841431764
6416,8,2016,Adaptive optimal training of animal behavior,4.0,138.83891661217498
6417,2,2016,Efficient and Robust Spiking Neural Circuit for Navigation Inspired by Echolocating Bats,1.0,141.24976631856381
6419,24,2016,Estimating the class prior and posterior from noisy positives and unlabeled data,12.0,28.0474255273636
6420,50,2016,Convolutional Neural Fabrics,25.0,354.6296908893042
6422,37,2016,Deep Neural Networks with Inexact Matching for Person Re-Identification,18.5,387.7558956077299
6423,108,2016,Professor Forcing: A New Algorithm for Training Recurrent Networks,54.0,319.2976593457835
6424,7,2016,Multi-view Anomaly Detection via Robust Probabilistic Latent Variable Models,3.5,190.77980457750246
6425,50,2016,Rényi Divergence Variational Inference,25.0,86.56965076275607
6426,13,2016,Globally Optimal Training of Generalized Polynomial Neural Networks with Nonlinear Spectral Methods,6.5,325.1001414599943
6427,45,2016,LazySVD: Even Faster SVD Decomposition Yet Without Agonizing Pain,22.5,7.970822603543811
6428,186,2016,SoundNet: Learning Sound Representations from Unlabeled Video,93.0,414.53200362651893
6429,311,2016,Learning a Probabilistic Latent Space of Object Shapes via 3D Generative-Adversarial Modeling,155.5,343.3359776676776
6430,2,2016,A Probabilistic Programming Approach To Probabilistic Data Analysis,1.0,125.23515854277703
6432,2,2016,Multivariate tests of association based on univariate tests,1.0,7.3708468543507495
6433,15,2016,DECOrrelated feature space partitioning for distributed sparse regression,7.5,121.33622988843561
6434,35,2016,Supervised Word Mover's Distance,17.5,78.87407651952397
6435,8,2016,The Multi-fidelity Multi-armed Bandit,4.0,85.97758299656361
6437,8,2016,Stochastic Gradient MCMC with Stale Gradients,4.0,90.46261107074366
6438,9,2016,Low-Rank Regression with Tensor Responses,4.5,69.42436483721382
6439,24,2016,Completely random measures for modelling block-structured sparse networks,12.0,247.30377380543723
6441,326,2016,Learning Structured Sparsity in Deep Neural Networks,163.0,861.4857311297004
6442,24,2016,Interpretable Distribution Features with Maximum Testing Power,12.0,42.888579523692705
6447,6,2016,Interpretable Nonlinear Dynamic Modeling of Neural Trajectories,3.0,187.71567923086425
6450,94,2016,"Attend, Infer, Repeat: Fast Scene Understanding with Generative Models",47.0,121.49005165342578
6451,3,2016,On Regularizing Rademacher Observation Losses,1.5,2.265903722600151
6452,5,2016,Split LBI: An Iterative Regularization Path with Structural Sparsity,2.5,23.47352281855857
6453,0,2016,Quantized Random Projections and Non-Linear Estimation of Cosine Similarity,0.0,72.99998509186383
